id,title,Service ID,HTML
42976,Service 817: Orphans' Court,817,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>565,314</td><td>0</td><td>565,314</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>0</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>607,554</td><td>0</td><td>607,554</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>0</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>616,797</td><td>0</td><td>616,797</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>0</td><td>5</td></tr></tbody></table>"
15000,Service 820: Convention Sales and Tourism Marketing,820,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>14,628,475</td><td>0</td><td>14,628,475</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>13,170,469</td><td>0</td><td>13,170,469</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>13,473,390</td><td>0</td><td>13,473,390</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
14994,"Service 824: Events, Art, Culture, and Film",824,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,830,216</td><td>0</td><td>2,830,216</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,383,811</td><td>40,000</td><td>2,423,811</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,438,639</td><td>40,000</td><td>2,478,639</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
14995,Service 828: Bromo Seltzer Arts Tower,828,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>96,776</td><td>0</td><td>96,776</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>98,726</td><td>0</td><td>98,726</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>100,996</td><td>0</td><td>100,996</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
15027,Service 836: Inspector General,836,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,147,087</td><td>24,013</td><td>1,171,100</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>10</td><td>0</td><td>10</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,578,928</td><td>0</td><td>1,578,928</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>13</td><td>0</td><td>13</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,653,961</td><td>0</td><td>1,653,961</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>13</td><td>0</td><td>13</td></tr></tbody></table>"
15031,"Service 846: Discrimination Investigations, Resolutions and Concilations",846,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,092,895</td><td>0</td><td>1,092,895</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>10</td><td>0</td><td>10</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,134,026</td><td>168,638</td><td>1,302,664</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>10</td><td>0</td><td>10</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,297,957</td><td>172,517</td><td>1,470,474</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>11</td><td>0</td><td>11</td></tr></tbody></table>"
15032,Service 848: Police Community Relations,848,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>514,073</td><td>0</td><td>514,073</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>0</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>675,121</td><td>0</td><td>675,121</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>0</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>639,148</td><td>0</td><td>639,148</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>0</td><td>5</td></tr></tbody></table>"
14988,Service 850: Liquor Licensing,850,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,109,070</td><td>0</td><td>1,109,070</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>11</td><td>0</td><td>11</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,036,356</td><td>0</td><td>1,036,356</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>11</td><td>0</td><td>11</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,110,163</td><td>0</td><td>1,110,163</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>11</td><td>0</td><td>11</td></tr></tbody></table>"
14989,Service 851: Liquor License Compliance,851,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>922,737</td><td>0</td><td>922,737</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>12</td><td>0</td><td>12</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,227,614</td><td>0</td><td>1,227,614</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>12</td><td>0</td><td>12</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,271,761</td><td>0</td><td>1,271,761</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>12</td><td>0</td><td>12</td></tr></tbody></table>"
15001,Service 855: Convention Center,855,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>13,070,374</td><td>5,157,462</td><td>18,227,836</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>151</td><td>0</td><td>151</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>12,641,587</td><td>6,136,377</td><td>18,777,964</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>151</td><td>0</td><td>151</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>13,091,810</td><td>6,409,831</td><td>19,501,641</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>151</td><td>0</td><td>151</td></tr></tbody></table>"
14980,Service 860: Administration-Law,860,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,356,877</td><td>218,118</td><td>1,574,995</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>7</td><td>3</td><td>10</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,450,486</td><td>0</td><td>1,450,486</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>0</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,392,779</td><td>0</td><td>1,392,779</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>0</td><td>8</td></tr></tbody></table>"
